variable_name,standardized_title,standardized_label,wave,file,codebook_file,block,question_label,question_text,item_text,question_type,dtype_observed,rows,nonempty_n,valid_n,missing_pct,unique_valid_values,example_values_raw,example_values_decoded,top_value_counts,value_labels,codebook_comment,display_skip_logic,migration_family
w7_q59,Migration Family Member Country,migr_fam_membr_cntr,w7,bemp_w7.csv,bemp_w7_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Country,To which country did he/she go?,,Single Choice,integer-coded,1851,1851,4,99.78,2,"[""3"", ""1""]","[""Saudi-Arabia"", ""Qatar""]","{""3"": 3, ""1"": 1}","{""1"": ""Qatar"", ""2"": ""Malaysia"", ""3"": ""Saudi-Arabia"", ""4"": ""UAE"", ""5"": ""Dubai"", ""6"": ""India"", ""7"": ""Singapur"", ""8"": ""Libya"", ""9"": ""Other:"", ""-8"": ""DK"", ""-9"": ""RA"", ""-55"": ""Missing by panel wave drop-out""}","If the spouse/child/sibling moved more than once, then the questions in this block refer to the first of these moves. Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If (w7_q25 [Migration Participants] = ""Spouse"" OR w7_q25x5_txt [Migration Participants] > 0 OR w7_q25x6_txt [Migration Participants] > 0 OR w7_q25x7_txt [Migration Participants] > 0 OR w7_q25x8_txt [Migration Participants] > 0 OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Spouse - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Brother [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Sister [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Son [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Daughter [enter number]: - Different location"") AND (w7_q1 [Respondent Current Location] != ""In another location"" AND w7_q25 [Migration Participants] != ""Respondent"") AND w7_reg4 [Respondent Type] = ""Household head (code ending in -H)"" | If w7_q58 [Migration Family Member Domestic Abroad] = ""Abroad"" |",move/destination outcome
w7_q59_txt,Migration Family Member Country,migr_fam_membr_cntr_txt,w7,bemp_w7.csv,bemp_w7_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Country,To which country did he/she go?,,Open Text Box,undetermined (no valid values),1851,1851,0,100.0,0,[],[],{},"{""-55"": ""Missing by panel wave drop-out""}","If the spouse/child/sibling moved more than once, then the questions in this block refer to the first of these moves. Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If (w7_q25 [Migration Participants] = ""Spouse"" OR w7_q25x5_txt [Migration Participants] > 0 OR w7_q25x6_txt [Migration Participants] > 0 OR w7_q25x7_txt [Migration Participants] > 0 OR w7_q25x8_txt [Migration Participants] > 0 OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Spouse - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Brother [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Sister [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Son [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Daughter [enter number]: - Different location"") AND (w7_q1 [Respondent Current Location] != ""In another location"" AND w7_q25 [Migration Participants] != ""Respondent"") AND w7_reg4 [Respondent Type] = ""Household head (code ending in -H)"" | If w7_q58 [Migration Family Member Domestic Abroad] = ""Abroad"" |",move/destination outcome
w7_q67x1,Migration Family Member Destination Choice Reasons,migr_fam_membr_dest_choic_reasn1,w7,bemp_w7.csv,bemp_w7_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Destination Choice Reasons,Why did he/she move to this specific new location {migration destination}? [Multiple Choice],Relatives are there,Multiple Choice,integer-coded,1851,1851,135,92.71,2,"[""0"", ""1""]","[""Not Selected"", ""Selected""]","{""0"": 129, ""1"": 6}","{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out""}","If the spouse/child/sibling moved more than once, then the questions in this block refer to the first of these moves. Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If (w7_q25 [Migration Participants] = ""Spouse"" OR w7_q25x5_txt [Migration Participants] > 0 OR w7_q25x6_txt [Migration Participants] > 0 OR w7_q25x7_txt [Migration Participants] > 0 OR w7_q25x8_txt [Migration Participants] > 0 OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Spouse - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Brother [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Sister [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Son [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Daughter [enter number]: - Different location"") AND (w7_q1 [Respondent Current Location] != ""In another location"" AND w7_q25 [Migration Participants] != ""Respondent"") AND w7_reg4 [Respondent Type] = ""Household head (code ending in -H)"" | |",destination choice/social network
w7_q67x2,Migration Family Member Destination Choice Reasons,migr_fam_membr_dest_choic_reasn2,w7,bemp_w7.csv,bemp_w7_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Destination Choice Reasons,Why did he/she move to this specific new location {migration destination}? [Multiple Choice],Better to earn a living,Multiple Choice,integer-coded,1851,1851,135,92.71,2,"[""1"", ""0""]","[""Selected"", ""Not Selected""]","{""1"": 118, ""0"": 17}","{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out""}","If the spouse/child/sibling moved more than once, then the questions in this block refer to the first of these moves. Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If (w7_q25 [Migration Participants] = ""Spouse"" OR w7_q25x5_txt [Migration Participants] > 0 OR w7_q25x6_txt [Migration Participants] > 0 OR w7_q25x7_txt [Migration Participants] > 0 OR w7_q25x8_txt [Migration Participants] > 0 OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Spouse - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Brother [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Sister [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Son [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Daughter [enter number]: - Different location"") AND (w7_q1 [Respondent Current Location] != ""In another location"" AND w7_q25 [Migration Participants] != ""Respondent"") AND w7_reg4 [Respondent Type] = ""Household head (code ending in -H)"" | |",destination choice/social network
w7_q67x3,Migration Family Member Destination Choice Reasons,migr_fam_membr_dest_choic_reasn3,w7,bemp_w7.csv,bemp_w7_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Destination Choice Reasons,Why did he/she move to this specific new location {migration destination}? [Multiple Choice],It is safer from flooding,Multiple Choice,integer-coded,1851,1851,135,92.71,2,"[""0"", ""1""]","[""Not Selected"", ""Selected""]","{""0"": 131, ""1"": 4}","{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out""}","If the spouse/child/sibling moved more than once, then the questions in this block refer to the first of these moves. Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If (w7_q25 [Migration Participants] = ""Spouse"" OR w7_q25x5_txt [Migration Participants] > 0 OR w7_q25x6_txt [Migration Participants] > 0 OR w7_q25x7_txt [Migration Participants] > 0 OR w7_q25x8_txt [Migration Participants] > 0 OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Spouse - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Brother [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Sister [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Son [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Daughter [enter number]: - Different location"") AND (w7_q1 [Respondent Current Location] != ""In another location"" AND w7_q25 [Migration Participants] != ""Respondent"") AND w7_reg4 [Respondent Type] = ""Household head (code ending in -H)"" | |",destination choice/social network
w7_q67x4,Migration Family Member Destination Choice Reasons,migr_fam_membr_dest_choic_reasn4,w7,bemp_w7.csv,bemp_w7_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Destination Choice Reasons,Why did he/she move to this specific new location {migration destination}? [Multiple Choice],It is safer from erosion,Multiple Choice,integer-coded,1851,1851,135,92.71,2,"[""0"", ""1""]","[""Not Selected"", ""Selected""]","{""0"": 126, ""1"": 9}","{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out""}","If the spouse/child/sibling moved more than once, then the questions in this block refer to the first of these moves. Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If (w7_q25 [Migration Participants] = ""Spouse"" OR w7_q25x5_txt [Migration Participants] > 0 OR w7_q25x6_txt [Migration Participants] > 0 OR w7_q25x7_txt [Migration Participants] > 0 OR w7_q25x8_txt [Migration Participants] > 0 OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Spouse - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Brother [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Sister [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Son [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Daughter [enter number]: - Different location"") AND (w7_q1 [Respondent Current Location] != ""In another location"" AND w7_q25 [Migration Participants] != ""Respondent"") AND w7_reg4 [Respondent Type] = ""Household head (code ending in -H)"" | |",destination choice/social network
w7_q67x5,Migration Family Member Destination Choice Reasons,migr_fam_membr_dest_choic_reasn5,w7,bemp_w7.csv,bemp_w7_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Destination Choice Reasons,Why did he/she move to this specific new location {migration destination}? [Multiple Choice],Schooling/education,Multiple Choice,integer-coded,1851,1851,135,92.71,2,"[""0"", ""1""]","[""Not Selected"", ""Selected""]","{""0"": 119, ""1"": 16}","{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out""}","If the spouse/child/sibling moved more than once, then the questions in this block refer to the first of these moves. Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If (w7_q25 [Migration Participants] = ""Spouse"" OR w7_q25x5_txt [Migration Participants] > 0 OR w7_q25x6_txt [Migration Participants] > 0 OR w7_q25x7_txt [Migration Participants] > 0 OR w7_q25x8_txt [Migration Participants] > 0 OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Spouse - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Brother [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Sister [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Son [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Daughter [enter number]: - Different location"") AND (w7_q1 [Respondent Current Location] != ""In another location"" AND w7_q25 [Migration Participants] != ""Respondent"") AND w7_reg4 [Respondent Type] = ""Household head (code ending in -H)"" | |",destination choice/social network
w7_q67x6,Migration Family Member Destination Choice Reasons,migr_fam_membr_dest_choic_reasn6,w7,bemp_w7.csv,bemp_w7_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Destination Choice Reasons,Why did he/she move to this specific new location {migration destination}? [Multiple Choice],Marriage,Multiple Choice,integer-coded,1851,1851,135,92.71,2,"[""0"", ""1""]","[""Not Selected"", ""Selected""]","{""0"": 133, ""1"": 2}","{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out""}","If the spouse/child/sibling moved more than once, then the questions in this block refer to the first of these moves. Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If (w7_q25 [Migration Participants] = ""Spouse"" OR w7_q25x5_txt [Migration Participants] > 0 OR w7_q25x6_txt [Migration Participants] > 0 OR w7_q25x7_txt [Migration Participants] > 0 OR w7_q25x8_txt [Migration Participants] > 0 OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Spouse - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Brother [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Sister [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Son [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Daughter [enter number]: - Different location"") AND (w7_q1 [Respondent Current Location] != ""In another location"" AND w7_q25 [Migration Participants] != ""Respondent"") AND w7_reg4 [Respondent Type] = ""Household head (code ending in -H)"" | |",destination choice/social network
w7_q67x8,Migration Family Member Destination Choice Reasons,migr_fam_membr_dest_choic_reasn8,w7,bemp_w7.csv,bemp_w7_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Destination Choice Reasons,Why did he/she move to this specific new location {migration destination}? [Multiple Choice],Other:,Multiple Choice,integer-coded,1851,1851,135,92.71,1,"[""0""]","[""Not Selected""]","{""0"": 135}","{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out""}","If the spouse/child/sibling moved more than once, then the questions in this block refer to the first of these moves. Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If (w7_q25 [Migration Participants] = ""Spouse"" OR w7_q25x5_txt [Migration Participants] > 0 OR w7_q25x6_txt [Migration Participants] > 0 OR w7_q25x7_txt [Migration Participants] > 0 OR w7_q25x8_txt [Migration Participants] > 0 OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Spouse - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Brother [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Sister [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Son [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Daughter [enter number]: - Different location"") AND (w7_q1 [Respondent Current Location] != ""In another location"" AND w7_q25 [Migration Participants] != ""Respondent"") AND w7_reg4 [Respondent Type] = ""Household head (code ending in -H)"" | |",destination choice/social network
w7_q67x88,Migration Family Member Destination Choice Reasons,migr_fam_membr_dest_choic_reasn88,w7,bemp_w7.csv,bemp_w7_codebook.csv,"Migrant History - Spouse, Child, Sibling",Migration Family Member Destination Choice Reasons,Why did he/she move to this specific new location {migration destination}? [Multiple Choice],DK,Multiple Choice,integer-coded,1851,1851,135,92.71,2,"[""0"", ""1""]","[""Not Selected"", ""Selected""]","{""0"": 134, ""1"": 1}","{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out""}","If the spouse/child/sibling moved more than once, then the questions in this block refer to the first of these moves. Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.","If (w7_q25 [Migration Participants] = ""Spouse"" OR w7_q25x5_txt [Migration Participants] > 0 OR w7_q25x6_txt [Migration Participants] > 0 OR w7_q25x7_txt [Migration Participants] > 0 OR w7_q25x8_txt [Migration Participants] > 0 OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Spouse - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Brother [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Sister [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Son [enter number]: - Different location"" OR w7_q17 [Respondent Current Migration Non-Companions Location] = ""Daughter [enter number]: - Different location"") AND (w7_q1 [Respondent Current Location] != ""In another location"" AND w7_q25 [Migration Participants] != ""Respondent"") AND w7_reg4 [Respondent Type] = ""Household head (code ending in -H)"" | |",destination choice/social network
